image_path,class_name,label,split,f1_R_mean,f1_G_mean,f1_B_mean,f1_R_std,f1_G_std,f1_B_std,f1_H_mean,f1_S_mean,f1_V_mean,f1_H_std,f1_S_std,f1_V_std,f2_VARI_mean,f2_VARI_std,f2_VARI_p10,f2_VARI_p90,f2_R_norm,f2_G_norm,f2_B_norm,f3_GLCM_contrast,f3_GLCM_homogeneity,f3_GLCM_energy,f3_GLCM_correlation,f3_LBP_bin_0,f3_LBP_bin_1,f3_LBP_bin_2,f3_LBP_bin_3,f3_LBP_bin_4,f3_LBP_bin_5,f3_LBP_bin_6,f3_LBP_bin_7,f3_LBP_bin_8,f3_LBP_bin_9,f3_LBP_bin_10,f3_LBP_bin_11,f3_LBP_bin_12,f3_LBP_bin_13,f3_LBP_bin_14,f3_LBP_bin_15,f3_LBP_bin_16,f3_LBP_bin_17,f3_LBP_bin_18,f3_LBP_bin_19,f3_LBP_bin_20,f3_LBP_bin_21,f3_LBP_bin_22,f3_LBP_bin_23,f3_LBP_bin_24,f3_LBP_bin_25,f3_LBP_bin_26,f3_LBP_bin_27,f3_LBP_bin_28,f3_LBP_bin_29,f3_LBP_bin_30,f3_LBP_bin_31,f3_LBP_bin_32,f3_LBP_bin_33,f3_LBP_bin_34,f3_LBP_bin_35,f3_LBP_bin_36,f3_LBP_bin_37,f3_LBP_bin_38,f3_LBP_bin_39,f3_LBP_bin_40,f3_LBP_bin_41,f3_LBP_bin_42,f3_LBP_bin_43,f3_LBP_bin_44,f3_LBP_bin_45,f3_LBP_bin_46,f3_LBP_bin_47,f3_LBP_bin_48,f3_LBP_bin_49,f3_LBP_bin_50,f3_LBP_bin_51,f3_LBP_bin_52,f3_LBP_bin_53,f3_LBP_bin_54,f3_LBP_bin_55,f3_LBP_bin_56,f3_LBP_bin_57,f3_LBP_bin_58
data/raw\Healthy\healthy_00258.jpg,Healthy,0,train,174.13757998745294,173.99750104558763,166.97126672940192,30.014918333823385,27.22157967227903,38.66902506495737,0.141986624690812,0.0689365609979375,0.6865042910118715,0.049894572409471,0.1571275161603619,0.1070862404215388,0.0014110116753727,0.0279331728816032,-0.0162162166088819,0.0056179775856435,0.340327501296997,0.3430641889572143,0.3166083693504333,0.0769412833252294,0.9669155303500574,0.575971659440076,0.988705643357105,0.0277619196988707,0.075064826432455,0.0168135717273107,0.0993585319949811,0.0497312839815976,0.1547553324968632,0.0797056670849017,0.1022704935173567,0.2522511501463823,0.1422872229192806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00259.jpg,Healthy,0,val,189.72036491007947,191.4137045169385,182.5377509410289,53.80468538470607,46.45820526716364,62.35827511326608,0.1330567706298319,0.1071841595947181,0.7548662980677641,0.0760404382335299,0.2378966601737541,0.1836126613516756,0.0228107012808322,0.0798213705420494,-0.018264839425683,0.139860138297081,0.3377366662025451,0.3568171858787536,0.3054461777210235,0.0681309138636476,0.972040465460324,0.5795403448683557,0.9965596605050804,0.0183082392304475,0.0624759514847344,0.012323295692179,0.1071288163948138,0.0534776244249268,0.1795765370138017,0.069487139272271,0.1022720618987871,0.2788989962358845,0.1160513383521539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00260.jpg,Healthy,0,train,173.26870503973234,175.92040621079047,162.68383312421582,43.80186069024847,38.53928540864209,58.97057898909379,0.1865772207728172,0.1333159670219976,0.6908863015828748,0.0362974540096206,0.2682582659024844,0.1513767663780998,0.0193661674857139,0.0450072288513183,-0.0051813470199704,0.1014492735266685,0.3445016741752624,0.3593231737613678,0.2961753606796264,0.0873047778895295,0.9672977836868092,0.5487939559920141,0.9938894110124828,0.0205614805520702,0.0623860309493935,0.0150318904224173,0.1092037850271852,0.0526008992053534,0.179383626097867,0.0732360936846507,0.102905165202844,0.2692769761606022,0.115414052697616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00261.jpg,Healthy,0,train,189.95892722710164,193.16076746131327,184.0408877038896,67.8857870335482,59.024383378717886,73.99214850675737,0.1570456615752036,0.1349634527530334,0.7598901149063672,0.0768363018711251,0.2817946276520741,0.2325110396623483,0.0482159331440925,0.1234573721885681,-0.0046082949265837,0.3076923191547394,0.332159012556076,0.3707510232925415,0.29708993434906,0.1008670135457067,0.9561159321245076,0.6166901311653068,0.996827501870133,0.0278021748222501,0.0760832287745713,0.0182794855708908,0.0991687578419071,0.0624550397323295,0.1508803847762442,0.0797406942701798,0.0983667921371811,0.2438399205353408,0.1433835215391049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00262.jpg,Healthy,0,train,173.20812839815977,174.18810853199497,160.54471455457968,40.47577116311532,35.760280625152966,58.034314911255485,0.1480131270482668,0.1344644507887563,0.6877313660014676,0.067261725934174,0.2545925918718836,0.1420157179084333,0.0082622421905398,0.0358570106327533,-0.0205128211528062,0.0700636953115463,0.3473004102706909,0.3555243611335754,0.297175258398056,0.0870041220283162,0.9656550861395478,0.5172402323212111,0.9930696869944498,0.0210272898368883,0.0617701798410706,0.0154684232538686,0.1095624215809284,0.0548253868674194,0.17883626097867,0.0718904224173985,0.1030029276453366,0.2691170012547051,0.1144996863237139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00263.jpg,Healthy,0,test,159.39540098285235,159.78399100794647,152.8117048306148,30.381726941451586,25.625912607990053,36.99664043473248,0.1396935551661722,0.076522907654653,0.6304505375580631,0.0375144413805844,0.1856767416627832,0.1012723815951633,0.0075904424302279,0.0533362664282321,-0.0064935064874589,0.0058479532599449,0.3389251828193664,0.3472831845283508,0.3137916922569275,0.0637278294438171,0.9693625279130942,0.5528265053014443,0.9901476536530828,0.0227530322040987,0.0729156210790464,0.0138252823086574,0.1073740066917607,0.0587395441237975,0.1669672731074864,0.0844494981179422,0.1019228356336261,0.2342215600167294,0.1368313467168548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00264.jpg,Healthy,0,train,155.2636156419908,153.29414052697615,147.93071099958178,21.09312614119017,17.99333696687869,28.41659978613241,0.0965976087371348,0.0655513628516842,0.6113549770031816,0.0665957712171024,0.1404325001192346,0.0728994598800956,-0.0108923902735114,0.0289832036942243,-0.0261437911540269,-0.0057803466916084,0.3415772616863251,0.3396931886672973,0.3187295198440552,0.0687817353431816,0.9680067631692808,0.5906438578666153,0.979586316333285,0.0211668757841907,0.0702336888331242,0.011500418235048,0.1045054370556252,0.0449278544542032,0.1685727728983689,0.0768172312839816,0.1047736302802174,0.2653141990798829,0.1321878920953575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00265.jpg,Healthy,0,train,172.6603664784609,172.32354401923882,166.2691938519448,30.66432372559824,26.154676794073893,35.05004677787157,0.1327300991027255,0.0651501838341727,0.6816593270523991,0.0498053007917529,0.1544944380257008,0.1033205787190296,0.0046095214784145,0.058792844414711,-0.0224719103425741,0.0054347827099263,0.3378425538539886,0.3441786170005798,0.3179783821105957,0.0656132397722548,0.9729246054243444,0.635671232164506,0.9896972935497712,0.0251819322459222,0.0725418235048097,0.0158066708490171,0.1038676286072772,0.053694061062317,0.160728774571309,0.0812306566290255,0.1020896068590547,0.2475250941028858,0.1373337515683814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00266.jpg,Healthy,0,train,176.75540934755333,175.40979663320786,169.74698609368463,25.42876111305284,22.388934835882917,34.236221215592415,0.1063180373341336,0.0606997980238301,0.695910190175339,0.0652954934953259,0.1482030032143529,0.0889577150958291,-0.0059201549738645,0.0273436736315488,-0.0229885056614875,-0.0050251255743205,0.3404876887798309,0.3404272496700287,0.3190851509571075,0.0451959491259543,0.9815056573617008,0.657488631634379,0.990436219265852,0.0167435173567544,0.0582732120451693,0.009099226265161,0.1014251359263906,0.0375444374738603,0.1784661229611041,0.0635283354245085,0.103025930572982,0.3234232538686742,0.1084708281053952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00267.jpg,Healthy,0,train,171.60456398996237,174.5173452530322,164.58653230865747,46.04394842096417,38.58124075889476,54.19915713432378,0.1794652745427427,0.1116117200900672,0.6859349480482299,0.0563585916415328,0.2481160876074928,0.1516298440593618,0.0303548108786344,0.0885882675647735,-0.0054347827099263,0.1525423675775528,0.3364680707454681,0.3603361845016479,0.3031957447528839,0.0699724199396805,0.9700540206712956,0.544961522425756,0.9951161923867546,0.0178298828941865,0.0598300920117105,0.0116729401923881,0.1064883939774153,0.0509504391468005,0.179603722291928,0.0666781681304893,0.1018438937682977,0.294400878293601,0.1107015892931827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00268.jpg,Healthy,0,val,179.31261030949395,179.66912954830616,169.11303638644918,34.55990397396649,30.194446057792856,50.645333139141634,0.132324349327963,0.0999151719958585,0.7095537206650222,0.0850353553386984,0.2157030978002355,0.1195872141682314,0.0037409691140055,0.0319401435554027,-0.0207253880798816,0.0625,0.3438458740711212,0.3488552868366241,0.3072987496852875,0.0770836317517053,0.9660577317828736,0.5474714225643803,0.9915421627132576,0.0207721664575491,0.0628272689251359,0.0143172312839815,0.1082528230865746,0.0500350271852781,0.1781696988707653,0.0721858009201171,0.1032251150146382,0.2736051861145964,0.1166096821413634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00269.jpg,Healthy,0,train,193.73663529903808,196.0309326641573,187.35467534504392,53.025932900716846,44.98252611540676,61.59439955900251,0.1607605762661715,0.1000943992937204,0.7716549499561379,0.1220466988262966,0.2374059589075304,0.177405756100572,0.0258442759513854,0.0827239975333213,-0.0049019609577953,0.15625,0.3364624977111816,0.3566267490386963,0.3069108128547668,0.0932801887641714,0.9641238335438624,0.6179584073087628,0.995014068640002,0.0218888540359682,0.0674456294437473,0.0147302383939774,0.1078126306984525,0.057176913425345,0.1720990171476369,0.0755369092429945,0.1024231493099121,0.2552394395650355,0.1256472187369301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00270.jpg,Healthy,0,val,181.77081974069424,182.3319573400251,170.20744981179422,38.7179566037104,34.56934154087063,55.32622181848726,0.1447658255311137,0.113412587117699,0.7199731181718091,0.0699673450765197,0.2222036288139041,0.1373684963445824,0.0052475929260253,0.0303882751613855,-0.0198019798845052,0.0666666701436042,0.3452523350715637,0.3507446348667145,0.3040029406547546,0.0709381151212535,0.9728781830069384,0.5877693023246466,0.9937025214457365,0.0151547469677959,0.0483809075700543,0.0113671058134671,0.1027843998327059,0.0417163320786281,0.1802227101631116,0.0533092848180677,0.1004041196152237,0.358655374320368,0.0880050188205771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00271.jpg,Healthy,0,val,177.99100376411542,179.2409755332497,170.2772474905897,36.352321843791785,29.703093415941225,44.6246914297918,0.1509587870469403,0.0868253917736033,0.7064741780923206,0.0411660237041132,0.20268044272943,0.117300442178078,0.0134436469525098,0.0626588612794876,-0.0056179775856435,0.0055865920148789,0.3385364115238189,0.350612074136734,0.3108516335487366,0.0984065279037648,0.9616479738142718,0.5645748583947126,0.989022191577142,0.0244254496026767,0.0699801338352154,0.0152776035131744,0.1040213299874529,0.0496748222501045,0.1644918444165621,0.076353513174404,0.103090757005437,0.2618564408197407,0.1308281053952321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00272.jpg,Healthy,0,train,174.757034713509,173.5510372229193,166.35815819740694,26.12301909010641,22.456656676270534,36.66197440265239,0.1115153470809919,0.0721769296616457,0.6890630407348206,0.0580114040982191,0.1556818054536407,0.0899375942430626,-0.0051619526930153,0.0287011954933404,-0.0224719103425741,0.0,0.3415752053260803,0.3419317007064819,0.3164931833744049,0.0686796927623948,0.9706950272601912,0.6434681361624575,0.986244802669556,0.026539104976997,0.0733464031785863,0.0172318067754077,0.1029971769134253,0.0530980761187787,0.1588927227101631,0.0824801338352154,0.1019547260560435,0.2449058971141781,0.1385539523212045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00273.jpg,Healthy,0,train,177.24458437892096,177.32482329569217,171.20067492680886,44.75575588985647,41.8193429486758,49.17309897231759,0.1499289960053392,0.0781184875138013,0.6995195955465404,0.0664946054189278,0.1665713536724742,0.1650962385263769,0.0095371743664145,0.0503571592271328,-0.0199999995529651,0.0111111113801598,0.338854044675827,0.3461461961269378,0.3149998486042022,0.0621634668584428,0.9780008393546328,0.5972238703870261,0.9958737672477268,0.0140077373483897,0.0529982225010455,0.0074937264742785,0.1047553324968632,0.0406472187369301,0.1879710372229192,0.0577190506064408,0.1040181932245922,0.3329213718109577,0.0974681095775826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00274.jpg,Healthy,0,test,180.19150355499792,181.44903074027604,175.26802802174822,43.41379679737563,39.66521597613618,47.62786796771315,0.1784258158701699,0.0731517511029677,0.713403277010081,0.0663203828772437,0.1738326185350149,0.1559617992814228,0.0194480996578931,0.0724246948957443,-0.0052631581202149,0.0109890112653374,0.3356302678585052,0.3483448922634125,0.3160247206687927,0.0831314856077492,0.9711569620764772,0.6131161714617852,0.9939265614364136,0.0150805102467586,0.0538629234629862,0.0092476997072354,0.1095127561689669,0.0454339188624006,0.1901526557925554,0.0615966122961104,0.1048630280217482,0.3113629234629862,0.0988869719782517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00275.jpg,Healthy,0,train,159.9230572982016,157.8106351944793,151.51083803847763,28.11439860968723,24.784806434449745,36.460924934483344,0.1029325423985543,0.0803543131932283,0.630478108270029,0.113413003662349,0.1523523271788839,0.1004977235321751,-0.0102925533428788,0.0302616953849792,-0.0280898883938789,0.0111111113801598,0.3430376052856445,0.3414719402790069,0.3154903948307037,0.0603733798854103,0.9712977537312636,0.6286718843025465,0.9897591691995562,0.0227347344207444,0.0728711836051861,0.0136030949393559,0.1051531785863655,0.0550710999581764,0.1651568381430364,0.0821152237557507,0.1014172940192388,0.2444651819322459,0.1374121706398996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00276.jpg,Healthy,0,train,147.07447563780846,146.8488948138854,142.6122532413216,27.017342659512774,23.69104895610258,28.950092849585648,0.1391320130799306,0.0572100211885202,0.5799284100435304,0.0782095419528422,0.1438603930097334,0.0938331043712574,0.0071636145003139,0.0656986311078071,-0.0072463769465684,0.0064935064874589,0.3362407982349396,0.3435940742492676,0.3201652765274048,0.0912425596776313,0.9598975642742148,0.5990953276755848,0.9824808170830772,0.0364863028021748,0.0883626097867001,0.0239664366373902,0.097754600585529,0.0614031785863655,0.1339324550397323,0.0951374947720619,0.100780531158511,0.1946188833124215,0.1675575073191133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00277.jpg,Healthy,0,test,150.68815401505643,149.5401547469678,144.39120974487662,20.30580150219252,17.965235693859405,27.626754543524147,0.1190882664180392,0.0599063575755418,0.5929657149762813,0.0796642076049229,0.1419808224871039,0.0717100706651733,-0.0063139772973954,0.0247673820704221,-0.0253164563328027,0.0,0.3406351506710052,0.3400769531726837,0.319287896156311,0.0853869928378125,0.9614644840294638,0.5787221934519517,0.9740245729179482,0.0303288373065662,0.0810011501463822,0.0185900250941028,0.1018763069845253,0.0575454830614805,0.1497961104140527,0.0897307611877875,0.1024341279799247,0.2149989544123797,0.153698243412798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00278.jpg,Healthy,0,train,159.01894029694688,157.43861825595985,153.3788535131744,32.30956798216477,27.732359541496,34.42154191044934,0.1042813678010458,0.0673957843701985,0.6276781353283308,0.1214158926142147,0.154570767761149,0.1111104663458125,0.0007734295213595,0.0727652609348297,-0.0253164563328027,-0.0054644807241857,0.337635189294815,0.343646377325058,0.3187180757522583,0.0729471571791207,0.96875754252231,0.6020762558810191,0.98973145355255,0.0260942074445838,0.0763963822668339,0.0171047678795483,0.1044965495608532,0.0581357172731074,0.1593010246758678,0.0869301547469678,0.1008913634462568,0.2265558343789209,0.1440939983270598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00279.jpg,Healthy,0,train,154.03798306148056,152.66890213299874,147.36820629443747,20.652398817976675,18.17676381175469,27.76330698413673,0.1131809107556798,0.0615136408877929,0.6061335563962177,0.0620936105172056,0.1386766592251478,0.0727950630316936,-0.0073752054013311,0.0249380897730588,-0.0254777073860168,0.0,0.3408918082714081,0.3399262726306915,0.319181889295578,0.0798524287034934,0.9647541557832924,0.6218252774810822,0.976084007664462,0.0286606022584692,0.0786051861145964,0.0178633416980342,0.1037865955667085,0.0568512128816394,0.1543078209953994,0.0884723964868256,0.1020671267252195,0.2200115014638226,0.1493742158092848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00280.jpg,Healthy,0,val,160.39198138854036,159.57944949811795,153.39324236721038,27.750845494568985,23.06970115647735,34.77955248058414,0.1153485296934371,0.0746699428488194,0.6335792903980513,0.0697876258743025,0.1811189585591334,0.0921225499885414,-0.000819388020318,0.0491908751428127,-0.0248447209596633,0.0055865920148789,0.3402526676654815,0.3450098037719726,0.3147378861904144,0.0739036129139335,0.9661625063658876,0.6004547195133394,0.9863228651609756,0.025400982852363,0.0757507319113341,0.0155055416143872,0.1041007946465913,0.0550266624843161,0.160379548306148,0.0845817649519029,0.1020488289418653,0.2340145336679213,0.1431906106231702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00281.jpg,Healthy,0,train,155.99731127143454,155.1188942910916,147.9491682350481,23.13712520437872,19.924931603087483,33.458938740807895,0.1214318569750596,0.0772095302314216,0.6151524856330217,0.0540799374485743,0.1743529854651499,0.0794998303043966,-0.0042402604594826,0.0285650473088026,-0.025000000372529,0.0060606058686971,0.3423219323158264,0.343388020992279,0.3142898380756378,0.0526541397488428,0.9752572930672008,0.6208396799336692,0.9868093084747488,0.0200710999581764,0.0678988916771225,0.0107873274780426,0.1055923253868674,0.0468282099539941,0.1727702843998327,0.0758129443747386,0.1047647427854454,0.2676970932664157,0.1277770807193642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/raw\Healthy\healthy_00282.jpg,Healthy,0,train,176.31689774153074,175.30761867419488,167.3164408197407,26.610466657199243,22.29928378648889,39.17228932349938,0.1128956948762895,0.0787647460473704,0.6962157949352376,0.0507240462057881,0.19204578297705,0.0881938062498452,-0.0045962575823068,0.0347343608736991,-0.0229885056614875,0.0050761420279741,0.3424620330333709,0.3444761037826538,0.3130618333816528,0.0605386222766994,0.9736397711529744,0.5932373391072246,0.9882339382105024,0.0166729401923881,0.0575308448347971,0.0096157465495608,0.1035178795483061,0.0413587411125052,0.1825182977833542,0.064021852781263,0.1032967377666248,0.3152430991217064,0.1062238603094939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
