image_path,class_name,label,split
data/raw\TeaRedLeafSpot\Healthy_67.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_235.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_320.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_79.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00872.jpg,Healthy,0,val
data/raw\Healthy\healthy_00120.jpg,Healthy,0,val
data/raw\Healthy\healthy_00504.jpg,Healthy,0,val
data/raw\Healthy\healthy_00190.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_265.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_428.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00254.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00390.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_363.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00684.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00005.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00298.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00518.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_154.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_362.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_455.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_478.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00167.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_386.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_370.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00908.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00291.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_421.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00493.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00404.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00268.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_547.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00191.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_406.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_371.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00151.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00384.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00783.jpg,Healthy,0,val
data/raw\Healthy\healthy_00791.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00090.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00344.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00221.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_119.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_403.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00160.jpg,Healthy,0,val
data/raw\Healthy\healthy_00475.jpg,Healthy,0,val
data/raw\Healthy\healthy_00253.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00388.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00270.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_530.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00857.jpg,Healthy,0,val
data/raw\Healthy\healthy_00906.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_388.jpg,TeaLeafBlight,1,val
data/raw\TeaRedScab\red_spider_00472.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00392.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00160.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00288.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00089.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_40.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00048.jpg,TeaRedScab,3,val
data/raw\TeaLeafBlight\Healthy_121.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00242.jpg,Healthy,0,val
data/raw\Healthy\healthy_00838.jpg,Healthy,0,val
data/raw\Healthy\healthy_00017.jpg,Healthy,0,val
data/raw\Healthy\healthy_00682.jpg,Healthy,0,val
data/raw\Healthy\healthy_00477.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_91.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00067.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00841.jpg,Healthy,0,val
data/raw\Healthy\healthy_00171.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_247.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00226.jpg,Healthy,0,val
data/raw\Healthy\healthy_00797.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_400.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00513.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00236.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00452.jpg,TeaRedScab,3,val
data/raw\TeaRedScab\red_spider_00293.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00554.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_13.jpg,TeaLeafBlight,1,val
data/raw\Healthy\healthy_00727.jpg,Healthy,0,val
data/raw\Healthy\healthy_00456.jpg,Healthy,0,val
data/raw\Healthy\healthy_00628.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00149.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00157.jpg,Healthy,0,val
data/raw\TeaRedLeafSpot\Healthy_561.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_116.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00821.jpg,Healthy,0,val
data/raw\Healthy\healthy_00192.jpg,Healthy,0,val
data/raw\TeaLeafBlight\Healthy_473.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_458.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_61.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_23.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_183.jpg,TeaLeafBlight,1,val
data/raw\TeaLeafBlight\Healthy_71.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_181.jpg,TeaRedLeafSpot,2,val
data/raw\TeaLeafBlight\Healthy_320.jpg,TeaLeafBlight,1,val
data/raw\TeaRedLeafSpot\Healthy_383.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_155.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedScab\red_spider_00354.jpg,TeaRedScab,3,val
data/raw\Healthy\healthy_00218.jpg,Healthy,0,val
data/raw\TeaRedScab\red_spider_00180.jpg,TeaRedScab,3,val
data/raw\TeaRedLeafSpot\Healthy_140.jpg,TeaRedLeafSpot,2,val
data/raw\TeaRedLeafSpot\Healthy_380.jpg,TeaRedLeafSpot,2,val
data/raw\Healthy\healthy_00148.jpg,Healthy,0,test
data/raw\Healthy\healthy_00777.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_274.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00317.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_106.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00890.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_3.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00734.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00387.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_241.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00690.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_315.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00057.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_253.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00677.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_20.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00708.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_167.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00169.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_398.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_44.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00097.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_369.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00511.jpg,Healthy,0,test
data/raw\Healthy\healthy_00377.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00286.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00899.jpg,Healthy,0,test
data/raw\Healthy\healthy_00785.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00316.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00025.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_379.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00575.jpg,Healthy,0,test
data/raw\Healthy\healthy_00780.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_64.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00510.jpg,Healthy,0,test
data/raw\Healthy\healthy_00932.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00356.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_231.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00638.jpg,Healthy,0,test
data/raw\Healthy\healthy_00685.jpg,Healthy,0,test
data/raw\Healthy\healthy_00654.jpg,Healthy,0,test
data/raw\Healthy\healthy_00611.jpg,Healthy,0,test
data/raw\Healthy\healthy_00660.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_227.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_533.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_488.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00578.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00124.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_24.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00725.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_147.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_267.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00031.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00165.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00748.jpg,Healthy,0,test
data/raw\Healthy\healthy_00380.jpg,Healthy,0,test
data/raw\Healthy\healthy_00041.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_241.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00758.jpg,Healthy,0,test
data/raw\Healthy\healthy_00416.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00449.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00275.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00499.jpg,Healthy,0,test
data/raw\Healthy\healthy_00203.jpg,Healthy,0,test
data/raw\Healthy\healthy_00296.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_134.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00462.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_327.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00726.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_25.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_454.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00157.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00892.jpg,Healthy,0,test
data/raw\Healthy\healthy_00344.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_231.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_392.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00502.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_229.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00241.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00188.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_490.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_223.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00111.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_210.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00207.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_4.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00928.jpg,Healthy,0,test
data/raw\Healthy\healthy_00635.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_272.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00385.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_258.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00187.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00225.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00649.jpg,Healthy,0,test
data/raw\Healthy\healthy_00770.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_54.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00901.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_485.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_356.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00086.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_68.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00038.jpg,Healthy,0,test
data/raw\Healthy\healthy_00231.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_467.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00917.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00464.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00340.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_500.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00121.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_537.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00813.jpg,Healthy,0,test
data/raw\Healthy\healthy_00263.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00365.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_319.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00243.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00134.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_166.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00211.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_30.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00314.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00189.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00181.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00220.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_120.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00401.jpg,Healthy,0,test
data/raw\Healthy\healthy_00822.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_549.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00146.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_449.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00485.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00514.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_480.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00289.jpg,Healthy,0,test
data/raw\Healthy\healthy_00365.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_471.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00830.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00281.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_133.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00386.jpg,Healthy,0,test
data/raw\Healthy\healthy_00247.jpg,Healthy,0,test
data/raw\Healthy\healthy_00717.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_81.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00303.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00640.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_306.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00923.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_74.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00829.jpg,Healthy,0,test
data/raw\Healthy\healthy_00866.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00269.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_3.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00163.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_359.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_153.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00102.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_163.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00274.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_110.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_193.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00131.jpg,Healthy,0,test
data/raw\Healthy\healthy_00096.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_402.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_259.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00468.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_275.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_354.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_331.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_339.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_243.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_273.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00310.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00393.jpg,Healthy,0,test
data/raw\Healthy\healthy_00048.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_344.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_69.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00343.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00336.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00904.jpg,Healthy,0,test
data/raw\Healthy\healthy_00346.jpg,Healthy,0,test
data/raw\Healthy\healthy_00625.jpg,Healthy,0,test
data/raw\Healthy\healthy_00551.jpg,Healthy,0,test
data/raw\Healthy\healthy_00304.jpg,Healthy,0,test
data/raw\Healthy\healthy_00746.jpg,Healthy,0,test
data/raw\Healthy\healthy_00188.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_155.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00471.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_358.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_395.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00195.jpg,Healthy,0,test
data/raw\Healthy\healthy_00567.jpg,Healthy,0,test
data/raw\Healthy\healthy_00854.jpg,Healthy,0,test
data/raw\Healthy\healthy_00252.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_179.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_434.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_412.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_161.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00643.jpg,Healthy,0,test
data/raw\Healthy\healthy_00764.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_179.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00203.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00407.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00185.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00495.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00703.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00271.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00130.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_93.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_476.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00402.jpg,Healthy,0,test
data/raw\Healthy\healthy_00375.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_220.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00470.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_497.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00022.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_83.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_522.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00574.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_473.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00135.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_499.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_67.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_433.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00145.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00692.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_226.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00460.jpg,Healthy,0,test
data/raw\Healthy\healthy_00769.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00227.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_346.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_293.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00206.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_433.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_11.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_281.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_96.jpg,TeaLeafBlight,1,test
data/raw\Healthy\healthy_00798.jpg,Healthy,0,test
data/raw\Healthy\healthy_00907.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00112.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00894.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_176.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00701.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_63.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00489.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_164.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00328.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00037.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00304.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_333.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_217.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_302.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00489.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_498.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00094.jpg,TeaRedScab,3,test
data/raw\TeaRedLeafSpot\Healthy_229.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_39.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00406.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_222.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_250.jpg,TeaRedLeafSpot,2,test
data/raw\Healthy\healthy_00033.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_399.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00289.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00646.jpg,Healthy,0,test
data/raw\Healthy\healthy_00201.jpg,Healthy,0,test
data/raw\TeaLeafBlight\Healthy_437.jpg,TeaLeafBlight,1,test
data/raw\TeaRedScab\red_spider_00261.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00610.jpg,Healthy,0,test
data/raw\Healthy\healthy_00709.jpg,Healthy,0,test
data/raw\TeaRedScab\red_spider_00030.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00175.jpg,TeaRedScab,3,test
data/raw\TeaRedScab\red_spider_00345.jpg,TeaRedScab,3,test
data/raw\TeaLeafBlight\Healthy_385.jpg,TeaLeafBlight,1,test
data/raw\TeaLeafBlight\Healthy_101.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_292.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedLeafSpot\Healthy_252.jpg,TeaRedLeafSpot,2,test
data/raw\TeaRedScab\red_spider_00158.jpg,TeaRedScab,3,test
data/raw\Healthy\healthy_00694.jpg,Healthy,0,test
data/raw\Healthy\healthy_00215.jpg,Healthy,0,test
data/raw\TeaRedLeafSpot\Healthy_277.jpg,TeaRedLeafSpot,2,test
data/raw\TeaLeafBlight\Healthy_86.jpg,TeaLeafBlight,1,test
data/raw\TeaRedLeafSpot\Healthy_483.jpg,TeaRedLeafSpot,2,test
